0.190000,2.395879
0.060000,0.197387
0.110000,0.570754
0.060000,0.237588
0.210000,2.669246
0.190000,1.350653
0.240000,3.761206
0.140000,1.427538
0.210000,1.503417
0.060000,0.157186
0.020000,0.039799
0.010000,0.020000
0.210000,1.503417
0.120000,0.467940
0.270000,2.559899
0.200000,1.648241
0.080000,0.315176
0.010000,0.020000
0.220000,1.800603
0.080000,0.435779
0.250000,2.530151
0.020000,0.039799
0.100000,0.592965
0.100000,0.432161
0.120000,0.347337
0.130000,0.847337
0.120000,0.990553
0.140000,0.663719
0.080000,0.435779
0.150000,1.002513
0.240000,3.359196
0.210000,1.463216
0.060000,0.518995
0.100000,0.391960
0.160000,0.617487
0.150000,0.640704
0.070000,0.296583
0.020000,0.039799
0.070000,0.175980
0.040000,0.078794
0.060000,0.157186
0.140000,0.623518
0.280000,3.378492
0.070000,0.296583
0.160000,0.738090
0.370000,4.947839
0.050000,0.138191
0.230000,3.544824
0.190000,1.109447
0.080000,0.274975
0.090000,0.293367
0.130000,1.731759
0.150000,1.967337
0.090000,0.614975
0.120000,0.950352
0.070000,0.256382
0.320000,4.399598
0.430000,7.472462
0.100000,0.351759
0.070000,0.417186
0.110000,0.409950
0.140000,1.226533
0.160000,1.260704
0.140000,0.904925
0.110000,1.093367
0.160000,1.702915
0.050000,0.097990
0.080000,0.315176
0.260000,3.268744
0.110000,0.409950
0.110000,0.450151
0.220000,2.162412
0.110000,0.490352
0.080000,0.596583
0.280000,3.579497
0.040000,0.078794
0.180000,1.454874
0.100000,0.472362
0.170000,1.880503
0.250000,2.690955
0.080000,0.395578
0.250000,1.685930
0.090000,0.253166
0.170000,0.795075
0.180000,0.771457
0.100000,0.834171
0.100000,0.512563
0.100000,0.351759
0.030000,0.099598
0.150000,0.680905
0.210000,0.980804
0.110000,0.409950
0.130000,0.405126
0.150000,1.002513
0.170000,1.197085
0.120000,0.910151
0.070000,0.216181
0.090000,0.293367
0.130000,0.686533
0.340000,9.331055
