47535.280000,18711924.544322
47275.940000,21133744.961206
48046.680000,19216763.193568
47597.840000,19526143.491859
47311.440000,21120869.795377
47834.380000,21257791.533266
47036.420000,18260202.998593
46767.540000,20301001.194372
47018.840000,24559755.994372
48002.640000,22075620.251658
47653.320000,18707256.620704
47114.600000,19666090.894472
47046.540000,19268117.737085
47332.700000,22793446.663317
47197.500000,17608707.447236
47633.540000,20581548.490854
47305.240000,20213132.444623
47705.660000,20001866.175276
47823.320000,22846499.072965
47296.100000,20516485.055276
47700.020000,22037582.391558
46839.520000,20256988.069950
47191.720000,19656797.026734
47222.180000,24320308.550352
47462.840000,24215364.436583
47574.240000,18243639.901910
47650.860000,21766888.261709
47075.760000,20578425.509950
47095.000000,21060416.442211
47492.460000,22065587.164221
47345.280000,23814795.860905
46916.260000,21691071.208442
47119.320000,20889919.374472
47213.540000,28490618.802412
47243.300000,21508107.969849
47442.040000,20249522.330050
47031.600000,23099008.643216
48228.080000,23619474.003618
